runId,projectId,targetSourceFiles,measurementIndex,auditMs,parseMs,dependenciesMs,componentsMs,sinksMs,graphMs,reachabilityMs,staticAnalysisMs,reportMs,totalMs,peakRssBytes,peakRssMiB,rssSampleCount,sourceFileCount,componentCount,sinkCount,findingCount,diagnosticCount,outlier
20260918T145418654Z-389ceb1c,performance-250,250,17,0.107,140.693,30.076,19.272,13.327,1.693,4.813,209.874,0.095,210.497,116953088,111.53515625,37,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,18,0.09,140.303,30.357,19.514,13.429,1.275,4.893,209.771,0.096,210.363,117252096,111.8203125,34,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,19,0.105,139.545,31.037,19.8,12.034,3.829,4.78,211.025,0.087,211.62,117583872,112.13671875,38,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,20,0.088,139.774,31.568,19.847,14.077,1.595,5.02,211.881,0.094,212.508,117633024,112.18359375,37,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,21,0.089,139.135,30.72,19.806,13.416,1.425,4.818,209.32,0.092,210.051,117506048,112.0625,37,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,22,0.088,141.34,29.951,20.55,11.883,3.414,5.089,212.227,0.101,212.86,117252096,111.8203125,37,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,23,0.086,138.877,32.078,19.66,11.303,3.091,5.35,210.359,0.103,210.984,116805632,111.39453125,34,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,24,0.094,142.288,31.308,19.779,11.143,3.392,5.342,213.252,0.13,213.948,117194752,111.765625,36,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,25,0.089,138.671,31.611,19.88,12.635,3.536,5.989,212.322,0.11,212.949,117157888,111.73046875,38,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,26,0.087,140.064,29.881,20.021,11.458,3.879,5.212,210.515,0.09,211.139,117080064,111.65625,35,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,27,0.088,140.139,29.575,21.047,13.219,1.602,5.023,210.605,0.094,211.258,117186560,111.7578125,34,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,28,0.094,142.786,32.527,20.329,11.528,3.699,5.195,216.064,0.095,216.698,117342208,111.90625,36,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,29,0.105,137.874,31.282,19.594,13.77,1.295,4.695,208.51,0.088,209.114,117530624,112.0859375,34,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,30,0.098,140.299,29.561,20.385,11.168,3.575,5.286,210.274,0.115,210.991,117456896,112.015625,36,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,1,0.092,248.517,51.611,30.511,26.355,2.035,4.88,363.909,0.094,364.537,140161024,133.66796875,47,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,2,0.089,247.127,48.746,28.859,25.211,2.002,4.725,356.67,0.096,357.275,140087296,133.59765625,46,500,505,22,33,0,true
20260918T145418654Z-389ceb1c,performance-500,500,3,0.107,251.323,50.384,33.774,26.148,1.979,5.305,368.913,0.1,369.574,139886592,133.40625,49,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,4,0.085,253.491,48.997,29.452,25.47,2.692,5.138,365.24,0.101,365.871,139739136,133.265625,48,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,5,0.094,247.448,50.383,29.302,26.578,1.977,5.242,360.93,0.111,361.575,140193792,133.69921875,45,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,6,0.095,247.787,49.565,31.588,27.515,2.018,5.498,363.971,0.136,364.64,139866112,133.38671875,48,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,7,0.097,250.012,51.068,29.956,26.734,2.338,5.016,365.124,0.094,365.761,139853824,133.375,47,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,8,0.104,247.936,49.822,31.292,27.814,2.116,5.69,364.67,0.124,365.324,140210176,133.71484375,47,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,9,0.087,247.388,49.837,33.258,27.508,1.993,4.861,364.845,0.113,365.479,140181504,133.6875,49,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,10,0.091,246.994,48.555,29.044,25.902,2.164,4.838,357.497,0.105,358.124,140050432,133.5625,48,500,505,22,33,0,true
20260918T145418654Z-389ceb1c,performance-500,500,11,0.087,249.953,51.09,28.811,27.34,1.954,4.846,363.994,0.094,364.639,140742656,134.22265625,45,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,12,0.095,250.531,49.32,30.301,26.797,2.013,5.024,363.986,0.096,364.614,139919360,133.4375,47,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,13,0.086,251.538,48.186,30,26.254,1.999,4.675,362.652,0.102,363.241,140144640,133.65234375,47,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,14,0.091,256.049,51.72,30.399,26.792,1.981,5.841,372.782,0.107,373.426,140353536,133.8515625,46,500,505,22,33,0,true
20260918T145418654Z-389ceb1c,performance-500,500,15,0.087,249.959,49.815,29.227,26.488,2.157,4.809,362.455,0.091,363.07,139935744,133.453125,46,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,16,0.095,250.391,52.722,31.444,26.681,1.995,5.143,368.376,0.098,369.026,139993088,133.5078125,49,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,17,0.089,257.087,49.995,30.481,25.51,2.183,4.689,369.945,0.109,370.591,140070912,133.58203125,50,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,18,0.091,251.657,49.533,30.452,30.515,2.03,5.127,369.314,0.094,369.948,140169216,133.67578125,47,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,19,0.089,250.346,52.559,29.617,25.624,1.949,4.675,364.77,0.088,365.341,140210176,133.71484375,47,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,20,0.087,251.147,52.067,29.045,27.921,1.983,4.779,366.942,0.102,367.571,139821056,133.34375,47,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,21,0.087,251.392,52.485,30.417,26.109,2.037,5.378,367.818,0.101,368.45,140115968,133.625,49,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,22,0.089,248.013,50.168,29.006,25.884,1.955,4.757,359.783,0.087,360.355,139616256,133.1484375,49,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,23,0.098,252.462,57.088,29.93,26.4,3.331,5.052,374.263,0.1,374.91,140271616,133.7734375,48,500,505,22,33,0,true
20260918T145418654Z-389ceb1c,performance-500,500,24,0.088,251.371,51.576,29.981,26.029,2.116,5.197,366.27,0.109,366.917,140308480,133.80859375,45,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,25,0.088,249.247,49.346,30.864,27.898,2.016,4.742,364.113,0.095,364.749,139894784,133.4140625,50,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,26,0.089,249.942,51.237,29.097,26.751,2.06,4.717,363.804,0.104,364.447,139874304,133.39453125,48,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,27,0.088,253.173,49.097,29.2,26.312,2.033,5.096,364.911,0.113,365.538,139939840,133.45703125,45,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,28,0.094,248.457,50.485,29.677,25.681,1.992,4.862,361.154,0.097,361.784,140308480,133.80859375,45,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,29,0.095,250.234,51.716,29.433,26.163,2.03,4.932,364.508,0.099,365.118,139780096,133.3046875,45,500,505,22,33,0,false
20260918T145418654Z-389ceb1c,performance-500,500,30,0.094,252.975,50.983,28.616,25.487,1.972,4.931,364.964,0.1,365.582,139870208,133.390625,46,500,505,22,33,0,false
